id,tweetText,tweetURL,type,tweetAuthor,handle,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,tweetTextCleaned,translated_text,sentiment_blob,contains_review
1757449656898834775,Wie gut ist der Apple Vision Pro Passthrough denn nun wirklich? Es gibt noch viel Luft nach oben! https://t.co/U5OcXXJf1v #applevisionpro,https://twitter.com/mrtvdeutsch/status/1757449656898834775,tweet,MRTVDeutsch,@mrtvdeutsch,0,0,0,0,122,0,2024-02-13 09:00:24,wie gut ist der apple vision pro passthrough denn nun wirklich es gibt noch viel luft nach oben ,wie gut ist der apple vision pro passthrough denn nun wirklich es gibt noch viel luft nach oben ,0.0,1.0
1756709352709210319,Quiero las #AppleVisionPro 🙉 pero precios para ricos @Apple 🥲🥲,https://twitter.com/JesusManuelEAO/status/1756709352709210319,tweet,Jesús 🇵🇸🇪🇸,@JesusManuelEAO,0,0,0,0,51,0,2024-02-11 07:58:42,quiero las pero precios para ricos ,quiero las pero precios para ricos ,0.0,0.0
1758146978456777099,"#Samsung 
تسريب يقول من المتوقع ان شركة سامسونج راح تدخل مجال نظارات الواقع الافتراضي والواقع المعزز وراح تنافس ابل فيوجين برو

#Samsung #Apple #AppleVisionPro https://t.co/GMrM3DB9Fa",https://twitter.com/js_wpw/status/1758146978456777099,tweet,raed,@js_wpw,0,0,0,0,81,0,2024-02-15 07:11:19, تسريب يقول من المتوقع ان شركة سامسونج راح تدخل مجال نظارات الواقع الافتراضي والواقع المعزز وراح تنافس ابل فيوجين برو , تسريب يقول من المتوقع ان شركة سامسونج راح تدخل مجال نظارات الواقع الافتراضي والواقع المعزز وراح تنافس ابل فيوجين برو ,0.0,0.0
1760215968113131658,"The #AppleVisionPro itself doesn’t let you change the SKYBOX directly, but there’s a nifty app called @MoonVRHome  that makes it easy.

Check out the steps: 
https://t.co/c2E0Ik6j8Q #skybox",https://twitter.com/MoonVRHome/status/1760215968113131658,tweet,Moon VR Home,@MoonVRHome,0,1,0,1,484,0,2024-02-21 00:12:44,the itself doesnt let you change the skybox directly but theres a nifty app called that makes it easy check out the steps ,the itself doesnt let you change the skybox directly but theres a nifty app called that makes it easy check out the steps ,0.2666666666666666,1.0
1765836084598985094,"since @aespa_official and @Apple turned out to be the best duo ever, we would like to see some endorsements with #AppleVisionPro as you guys know, aespa is know for their virtual worldview, so we think they would be the perfect match 

see the vision with #æspa #apple 🫶 https://t.co/5kIiRKBIdF",https://twitter.com/iamaeri_/status/1765836084598985094,tweet,ᴸᴵᴺ,@iamaeri_,0,1,0,0,353,0,2024-03-07 12:25:04,since and turned out to be the best duo ever we would like to see some endorsements with as you guys know aespa is know for their virtual worldview so we think they would be the perfect match see the vision with ,since and turned out to be the best duo ever we would like to see some endorsements with as you guys know aespa is know for their virtual worldview so we think they would be the perfect match see the vision with ,1.0,1.0
1761622935771734167,Anyone else learning Swift so they can build #AppleVisionPro applications?,https://twitter.com/davidmjustice/status/1761622935771734167,tweet,David Justice,@davidmjustice,0,0,0,0,28,0,2024-02-24 21:23:31,anyone else learning swift so they can build applications,anyone else learning swift so they can build applications,0.0,0.0
1761307820949979247,"Would you pay 10$ to have a 1-on-1
""intimate and interactive"" 🎶
Taylor Swift  Personal Concert Experience (in your living room) 

in 180⁰ 3D or 360⁰ or  VR/XR ?
#AppleVisionPro XR  #Quest VR

@taylorswift13  📋 x4 POLLS
 in the Comments 👇 https://t.co/BfwLtohXJK",https://twitter.com/ThisIsMeIn360VR/status/1761307820949979247,tweet,Zen 💡,@ThisIsMeIn360VR,1,1,0,0,230,1,2024-02-24 00:31:22,would you pay 10 to have a 1on1 intimate and interactive taylor swift personal concert experience in your living room in 180⁰ 3d or 360⁰ or vrxr xr vr x4 polls in the comments ,would you pay 10 to have a 1on1 intimate and interactive taylor swift personal concert experience in your living room in 180⁰ 3d or 360⁰ or vrxr xr vr x4 polls in the comments ,0.1,1.0
1757046323193221299,"Is Apple Vision Pro bringing back visual programming languages? 🤔
#AppleVisionPro https://t.co/9TKRUbu6VN",https://twitter.com/b4rtaz/status/1757046323193221299,tweet,b4rtaz,@b4rtaz,1,0,0,2,257,0,2024-02-12 06:17:42,is apple vision pro bringing back visual programming languages ,is apple vision pro bringing back visual programming languages ,0.0,1.0
1761425368546775508,"C’est fou quand même, tu dépenses 4000 € dans un Apple Vision Pro, et Apple te propose une housse de transport à 199$ 🤯, alors que @SpigenWorld arrive à te proposer une housse à 89,99$ qui est bien plus compact et moins salissant 💪🏽

#AppleVisionPro #apple #spigen #apv https://t.co/vTH6otAlRn",https://twitter.com/JGouilloux/status/1761425368546775508,tweet,julien gouilloux,@JGouilloux,0,0,0,0,156,0,2024-02-24 08:18:28,cest fou quand même tu dépenses 4000 dans un apple vision pro et apple te propose une housse de transport à 199 alors que arrive à te proposer une housse à 8999 qui est bien plus compact et moins salissant ,cest fou quand même tu dépenses 4000 dans un apple vision pro et apple te propose une housse de transport à 199 alors que arrive à te proposer une housse à 8999 qui est bien plus compact et moins salissant ,0.0,1.0
1760825846997381458,"先日、 @gizmodojapan の皆さんをMESONオフィスにお招きして、Apple Vision Proを体験していただいた様子がYouTubeで公開されました！🙌
弊社のSunnyTuneも取り上げていただいてます！

等身大で飾らないレビューが素敵なので、是非ご覧ください！

https://t.co/sD7SQekaKd

#AppleVisionPro",https://twitter.com/AR_Ojisan/status/1760825846997381458,tweet,ARおじさん / MESON CEO,@AR_Ojisan,0,1,7,13,19090,4,2024-02-22 16:36:11,先日 の皆さんをmesonオフィスにお招きしてapple vision proを体験していただいた様子がyoutubeで公開されました 弊社のsunnytuneも取り上げていただいてます 等身大で飾らないレビューが素敵なので是非ご覧ください ,先日 の皆さんをmesonオフィスにお招きしてapple vision proを体験していただいた様子がyoutubeで公開されました 弊社のsunnytuneも取り上げていただいてます 等身大で飾らないレビューが素敵なので是非ご覧ください ,0.0,0.0
1766182795653660956,Crack Head. Apple Vision Pro is already started to crack in the middle.Hope Apple offers free hard glass replacement. #AppleVisionPro #apple #visionpro #AppleVisionPro #Innovation #TechTuesday #SmartTech #FutureTech #AIRevolution #VisionaryTech #AppleInnovation #ProDevices #Tech https://t.co/VzDR5pgpoF,https://twitter.com/IsmailBanura/status/1766182795653660956,tweet,INCBAN_NFTs,@IsmailBanura,0,0,0,1,84,0,2024-03-08 11:22:47,crack head apple vision pro is already started to crack in the middlehope apple offers free hard glass replacement ,crack head apple vision pro is already started to crack in the middlehope apple offers free hard glass replacement ,0.0694444444444444,1.0
1758078232950440288,"The number of users returning #Apple Vision Pro has increased rapidly, and problems lurking in Apple Vision Pro such as headaches and eye fatigue are revealed
Apple Vision Proを返品するユーザーが急増 https://t.co/EvpBgg8eMA 
#AppleVisionPro",https://twitter.com/SoKuubo/status/1758078232950440288,tweet,Wai,@SoKuubo,0,0,0,0,52,0,2024-02-15 02:38:08,the number of users returning vision pro has increased rapidly and problems lurking in apple vision pro such as headaches and eye fatigue are revealed apple vision proを返品するユーザーが急増 ,the number of users returning vision pro has increased rapidly and problems lurking in apple vision pro such as headaches and eye fatigue are revealed apple vision proを返品するユーザーが急増 ,0.0,0.0
1758166248670552450,"https://t.co/EZshMo7NCY
#Beond #AppleVisionPro #PaxEx #Breitflyte #avgeek #avgeeks #aviation #airlines https://t.co/gKCLIuHD1E",https://twitter.com/breitflyte/status/1758166248670552450,tweet,Breitflyte Airline News Network,@breitflyte,0,0,1,3,111,0,2024-02-15 08:27:53, , ,0.0,0.0
1760203315839635605,"Company policies block #blind #a11y: Pixel-level access to the live camera view is blocked on #Apple Vision Pro as well as on #Meta #Quest 3 and 2 devices, thereby blocking computer vision apps developed for blind people https://t.co/6VYVeS9uLK #AppleVisionPro #VisionPro",https://twitter.com/seeingwithsound/status/1760203315839635605,tweet,The vOICe vision 😎,@seeingwithsound,0,0,0,1,162,0,2024-02-20 23:22:28,company policies block pixellevel access to the live camera view is blocked on vision pro as well as on 3 and 2 devices thereby blocking computer vision apps developed for blind people ,company policies block pixellevel access to the live camera view is blocked on vision pro as well as on 3 and 2 devices thereby blocking computer vision apps developed for blind people ,-0.0878787878787878,1.0
1763593724888494218,"Canon execs: No currently available camera is high-res enough for Apple Vision Pro
https://t.co/rr7SdbJzCD
#Canon #Cameras #Photography #Videography #Apple #AppleNews #AppleVisionPro #VisionPro #visionOS #SpatialComputing #Tech #TechNews #Technology",https://twitter.com/MacDailyNews/status/1763593724888494218,tweet,MacDailyNews,@MacDailyNews,0,0,1,1,257,0,2024-03-01 07:54:44,canon execs no currently available camera is highres enough for apple vision pro ,canon execs no currently available camera is highres enough for apple vision pro ,-0.1,1.0
1758178170035920926,@crazyclipsonly @Apple needs to make an updated version of duck hunt like this for the #AppleVisionPro,https://twitter.com/DimitriAlder/status/1758178170035920926,tweet,Dimitri Alder,@DimitriAlder,0,0,0,0,45,0,2024-02-15 09:15:15, needs to make an updated version of duck hunt like this for the , needs to make an updated version of duck hunt like this for the ,0.0,1.0
1768154947323822529,"#Apple is the only tech stock that has negative result in YTD. #AppleVisionPro hype lasted 2 weeks, because it is expensive PoS. #EU makes #Apple pay 2b$ of fines. Apple car (10b of R&amp;D expenses) production will never be produced. @WarrenBuffett sells more&amp;more of Apple.",https://twitter.com/GlebKObr/status/1768154947323822529,tweet,Gleb Koytov,@GlebKObr,0,0,0,0,69,0,2024-03-13 22:59:24, is the only tech stock that has negative result in ytd hype lasted 2 weeks because it is expensive pos makes pay 2b of fines apple car 10b of rampd expenses production will never be produced sells moreampmore of apple, is the only tech stock that has negative result in ytd hype lasted 2 weeks because it is expensive pos makes pay 2b of fines apple car 10b of rampd expenses production will never be produced sells moreampmore of apple,-0.2666666666666666,0.0
1759698534847197406,"العاب PS5 على Apple vision pro 🤯❤️

#AppleVisionPro https://t.co/2boc4OnkWz",https://twitter.com/l3zozx/status/1759698534847197406,tweet,عزيّز,@l3zozx,0,0,0,0,62,0,2024-02-19 13:56:38,العاب ps5 على apple vision pro ,العاب ps5 على apple vision pro ,0.0,0.0
1767615082848977167,"I wanted to love the @Apple Vision Pro so much, but I have to be honest — it’s the most uncomfortable thing ever. It’s so heavy. Limited apps. It’s not even close to being worth the price tag. It’s much easier just to use my phone. Will return #visionpro #apple #AppleVisionPro",https://twitter.com/DaveRayTaylor/status/1767615082848977167,tweet,David Ray Taylor,@DaveRayTaylor,1,0,0,0,161,0,2024-03-12 11:14:11,i wanted to love the vision pro so much but i have to be honest its the most uncomfortable thing ever its so heavy limited apps its not even close to being worth the price tag its much easier just to use my phone will return ,i wanted to love the vision pro so much but i have to be honest its the most uncomfortable thing ever its so heavy limited apps its not even close to being worth the price tag its much easier just to use my phone will return ,0.1698412698412698,1.0
